Dealer #,Original Order Date,Custome #,Product CD,Offer,Quantity Billed
163991,9/28/2020,12651,YA,Desktop,1
7018189,9/28/2020,12651,TLT,Desktop,1
28220,9/28/2020,20-76,TLT,Desktop,1
7035202,9/28/2020,AA279,V3D,Desktop,1
7026817,9/28/2020,212,TLT,Desktop,3
1227193,9/28/2020,4298,YA,Desktop,1
7006498,9/28/2020,PRV61,V3D,Desktop,2
6,9/28/2020,UR770,V3D,Desktop,2
1798582,9/28/2020,20-76,VPR,Desktop,2
2763735,9/28/2020,4419,TLT,Desktop,1
145184,9/28/2020,-2020,TWG,Desktop,2
1227193,9/28/2020,4381,TLT,Desktop,1
1968908,9/28/2020,20-76,TLT,Desktop,2
380,9/28/2020,4740,VPR,Desktop,1
935923,9/29/2020,L21-0,VPR,Desktop,6
935923,9/29/2020,L21-0,VPR,Desktop,5
7026816,9/29/2020,753,TM,Desktop,1
545,9/29/2020,8746,VPR,Desktop,1
3346001,9/29/2020,19R12,TFS,Desktop,1
2764,9/28/2020,40045,YA,Desktop,1
3762,9/28/2020,8750,VPR,Desktop,1
2763005,9/28/2020,2625,V3D,Desktop,1
3762,9/28/2020,8751,V3D,Desktop,2
1010887,9/28/2020,4592,VPR,Desktop,1
2763005,9/28/2020,2654,V3D,Desktop,1
869011,9/28/2020,97164,TLT,Desktop,1
1016358,9/28/2020,93798,YA,Desktop,2
2082199,9/28/2020,20-Sep,TLT,Desktop,1
1490163,9/28/2020,PRW36,TLT,Desktop,1
1227193,9/28/2020,4601,TLT,Desktop,1
227048,9/28/2020,1336,V3D,Desktop,2
3597,9/28/2020,LAL73,V3D,Desktop,2
1010887,9/28/2020,4878,TLT,Desktop,1
7029005,9/29/2020,URG81,VPR,Desktop,1
69961,9/29/2020,90144,TLT,Desktop,1
7029005,9/29/2020,URH19,VPR,Desktop,1
7013298,9/29/2020,41775,VLT,Desktop,1
869011,9/29/2020,3209,VPR,Desktop,1
448643,9/29/2020,Z2020,TM,Desktop,1
7034418,9/29/2020,S21-0,YA,Desktop,1
112132,9/29/2020,62085,V3D,Desktop,1
244001,9/29/2020,4905,TLT,Desktop,2
1875192,9/29/2020,41987,TLT,Desktop,2
2723657,9/29/2020,-7706,YA,Desktop,12
1739,9/29/2020,8751,TLT,Desktop,1
1010887,9/29/2020,83984,VLT,Desktop,1
162199,9/29/2020,WUA61,V3D,Desktop,1
100317,9/29/2020,20092,VMA,Desktop,1
1010887,9/29/2020,5105,VPR,Desktop,1
1010887,9/29/2020,5139,TLT,Desktop,1
7025208,9/29/2020,10,VPR,Desktop,3
1092075,9/29/2020,5226,YAI,Desktop,1
3211739,9/29/2020,SPL00,TFS,Desktop,1
1092075,9/29/2020,5289,V3D,Desktop,1
361410,9/29/2020,43118,TLT,Desktop,1
361410,9/29/2020,43118,TLT,Desktop,-1
245842,9/29/2020,12284,VSI,Desktop,1
7018175,9/29/2020,82291,TLT,Desktop,1
869011,9/29/2020,5376,TLT,Desktop,1
1962322,9/29/2020,82308,V3D,Desktop,1
1010887,9/29/2020,5483,TLT,Desktop,1
1092075,9/29/2020,5469,YAL,Desktop,1
69965,9/29/2020,44513,VLT,Desktop,1
100317,9/29/2020,20092,V3D,Desktop,1
1299150,9/29/2020,4893,TLT,Desktop,2
7026816,9/29/2020,21008,V3D,Desktop,1
162162,9/29/2020,4591,YA,Desktop,1
7026197,9/29/2020,929,YA,Desktop,2
7026197,9/29/2020,44563,YAL,Desktop,1
7026816,9/29/2020,21008,V3D,Desktop,3
1016358,9/29/2020,5515,YA,Desktop,1
100317,9/29/2020,20092,VPR,Desktop,1
207799,9/29/2020,82318,V3D,Desktop,1
172218,9/29/2020,12651,TLT,Desktop,1
329372,9/29/2020,12651,VPR,Desktop,1
1010887,9/29/2020,5584,V3D,Desktop,1
3170763,9/29/2020,15156,VPR,Desktop,1
7000031,9/29/2020,82326,TM,Desktop,1
7018178,9/29/2020,2731,VSI,Desktop,48
4986473,9/30/2020,ote,,,
4986473,10/23/2020,ote,,,
329372,9/29/2020,12651,TM,Desktop,1
7036401,9/29/2020,82347,V3D,Desktop,1
227988,9/29/2020,11,V3D,Desktop,1
4249278,9/29/2020,5480,YAI,Desktop,1
7000031,9/29/2020,82352,V3D,Desktop,1
1227193,9/29/2020,57133,TLT,Desktop,1
7026798,9/29/2020,12652,VPR,Desktop,1
7018815,9/29/2020,82362,TLT,Desktop,-1
7018815,9/29/2020,82362,TLT,Desktop,1
1092075,9/29/2020,5769,YAI,Desktop,1
4377017,9/29/2020,K/20-,YA,Desktop,3
7014607,9/29/2020,12652,TLT,Desktop,1
7028501,9/29/2020,12652,VPR,Desktop,1
7018821,9/29/2020,82370,TM,Desktop,4
7018821,9/29/2020,82370,VPR,Desktop,2
7018823,9/29/2020,82373,TWG,Desktop,1
3770252,9/29/2020,12652,TM,Desktop,1
7014607,9/29/2020,12652,VMA,Desktop,1
7000079,9/29/2020,12652,VLT,Desktop,1
7035719,9/29/2020,20092,YA,Desktop,1
329372,9/29/2020,12653,VPR,Desktop,4
329372,9/29/2020,12653,TM,Desktop,7
1092075,9/29/2020,5926,TLT,Desktop,1
7025908,9/29/2020,12653,TLT,Desktop,1
929565,9/29/2020,LPO-0,V3D,Desktop,8
7026814,9/29/2020,12653,V3D,Desktop,1
7018189,9/29/2020,12653,VPR,Desktop,1
7018823,9/29/2020,2393,TM,Desktop,1
7025908,9/29/2020,12653,TLT,Desktop,2
274755,9/29/2020,RNW-1,TM,Desktop,4
7004203,9/29/2020,70000,V3D,Desktop,1
7018196,9/29/2020,12653,TLT,Desktop,1
7021504,9/29/2020,12653,YA,Desktop,5
598505,10/1/2020,600_r,VPR,Desktop,-1
598505,9/29/2020,600_r,VPR,Desktop,1
167193,9/29/2020,12653,TLT,Desktop,1
329372,9/29/2020,12653,TWG,Desktop,2
7029503,9/29/2020,12653,TLT,Desktop,1
7000025,9/29/2020,82418,VPR,Desktop,1
7018821,9/29/2020,82424,TWG,Desktop,1
7014607,9/29/2020,12654,V3D,Desktop,1
573793,9/29/2020,K/20-,YA,Desktop,10
7026815,10/5/2020,E_Bal,YA,Desktop,5
7026815,9/29/2020,E_Bal,YA,Desktop,7
1739,9/29/2020,8746,VSI,Desktop,1
402567,9/29/2020,20-77,V3D,Desktop,1
3170763,9/29/2020,16314,VLT,Desktop,1
7000031,9/29/2020,12654,VPR,Desktop,2
638530,9/29/2020,Sep-54,V3D,Desktop,1
7018189,9/29/2020,12654,TM,Desktop,8
7036401,9/29/2020,82435,V3D,Desktop,1
869011,9/29/2020,6556,VPR,Desktop,1
869011,9/29/2020,6345,VPR,Desktop,1
1092075,9/29/2020,6409,YAI,Desktop,1
1092075,9/30/2020,6409,YAI,Desktop,-1
869011,9/29/2020,6456,TLT,Desktop,1
869011,9/29/2020,6496,TLT,Desktop,1
1092075,9/29/2020,6539,YAI,Desktop,1
329372,9/29/2020,12654,VPR,Desktop,1
7018189,9/29/2020,12655,TLT,Desktop,1
329372,9/29/2020,12655,TWG,Desktop,1
7018189,9/29/2020,12654,VPR,Desktop,1
402567,9/29/2020,20-77,TLT,Desktop,1
7009798,9/29/2020,12654,TLT,Desktop,1
7027008,9/29/2020,K/20-,YA,Desktop,1
7026813,9/29/2020,12654,VPR,Desktop,1
3170763,9/29/2020,17246,VPR,Desktop,1
183626,9/29/2020,Sep-54,V3D,Desktop,1
7026111,9/29/2020,1336,V3D,Desktop,1
26435,10/1/2020,634,VPR,Desktop,-2
26435,9/29/2020,634,VPR,Desktop,2
613120,9/29/2020,12655,V3D,Desktop,1
2907571,9/29/2020,5455,VPR,Desktop,1
74752,9/30/2020,D3020,VPR,Desktop,1
7000038,9/29/2020,12655,TLT,Desktop,1
7429,9/29/2020,todes,TM,Desktop,4
7030699,9/29/2020,12655,VPR,Desktop,1
3762,9/29/2020,8751,V3D,Desktop,1
7026818,9/29/2020,Sep-56,V3D,Desktop,14
7026811,9/29/2020,12655,V3D,Desktop,2
329372,9/29/2020,12655,VMA,Desktop,1
7014607,9/29/2020,12655,TLT,Desktop,2
7000031,9/29/2020,12656,TLT,Desktop,1
1770,9/29/2020,8746,V3D,Desktop,1
2763005,9/29/2020,2653,TLT,Desktop,1
167193,9/29/2020,12656,TM,Desktop,11
3780711,9/29/2020,17499,V3D,Desktop,1
1739,9/29/2020,8751,VPR,Desktop,2
145184,9/29/2020,-2020,TM,Desktop,1
278,9/29/2020,8749,V3D,Desktop,2
1092075,9/29/2020,7184,YAI,Desktop,1
3170740,9/29/2020,17525,V3D,Desktop,1
1739,9/29/2020,8746,TM,Desktop,2
4249278,9/29/2020,7309,YAI,Desktop,1
545,9/29/2020,8751,TM,Desktop,1
2567,9/29/2020,8751,V3D,Desktop,1
7026798,9/29/2020,12656,TLT,Desktop,1
7026817,9/30/2020,TPO-0,VPR,Desktop,1
1307353,9/30/2020,640,TLT,Desktop,1
7006498,9/29/2020,8751,TM,Desktop,5
1739,9/29/2020,8751,V3D,Desktop,11
7616,9/29/2020,EUN60,TLT,Desktop,2
4986473,9/29/2020,ote:,TLT,Desktop,5
1010887,9/29/2020,7897,TLT,Desktop,1
2752861,9/29/2020,7918,V3D,Desktop,2
90448,9/29/2020,8753,V3D,Desktop,1
1739,9/29/2020,8753,V3D,Desktop,1
1739,10/8/2020,8753,V3D,Desktop,-1
143818,9/29/2020,718,VPR,Desktop,1
145184,9/29/2020,-2020,TM,Desktop,3
1739,9/29/2020,8751,TLT,Desktop,6
7029005,9/30/2020,URV51,VLT,Desktop,1
1739,9/30/2020,8754,VSI,Desktop,4
1168439,9/30/2020,8354,YAI,Desktop,1
165730,9/30/2020,44663,TLT,Desktop,7
869011,9/30/2020,8406,YAI,Desktop,1
7029005,9/30/2020,URW35,VPR,Desktop,1
869011,9/30/2020,5830,VPR,Desktop,1
869011,9/30/2020,5799,VPR,Desktop,1
69961,9/30/2020,13222,VSI,Desktop,1
145184,9/29/2020,59597,V3D,Desktop,12
145184,9/29/2020,59597,VPR,Desktop,1
3374561,9/30/2020,10102,V3D,Desktop,2
100317,9/30/2020,20093,TM,Desktop,2
1010887,9/30/2020,8607,TLT,Desktop,1
3105388,9/30/2020,6235,TFS,Desktop,1
3105388,9/30/2020,6235,VLT,Desktop,1
7026197,9/30/2020,18-Jul,YA,Desktop,1
1137,9/30/2020,14-Sep,VPR,Desktop,2
1092075,9/30/2020,8815,YAI,Desktop,1
7013315,9/30/2020,5020,TWG,Desktop,1
230406,9/30/2020,11,VPR,Desktop,1
1010887,9/30/2020,8552,TLT,Desktop,1
147251,9/30/2020,2085,VLT,Desktop,1
7026817,9/30/2020,212,VLT,Desktop,1
7026817,9/30/2020,212,V3D,Desktop,1
1299150,9/30/2020,5022,V3D,Desktop,1
188840,9/30/2020,2088,VPR,Desktop,1
1168439,9/30/2020,9001,VPR,Desktop,1
270441,9/30/2020,617,VPR,Desktop,1
7026817,9/30/2020,212,V3D,Desktop,3
2751195,9/30/2020,8919,TLT,Desktop,1
1092075,9/30/2020,8981,YA,Desktop,1
1010887,9/30/2020,8972,VPR,Desktop,1
7018821,9/30/2020,82528,TWG,Desktop,4
7032898,9/30/2020,12657,TLT,Desktop,2
24918,9/30/2020,11259,TLA,Desktop,1
163696,9/30/2020,82573,YA,Desktop,1
328781,9/30/2020,12657,TLT,Desktop,1
987231,9/30/2020,RQ200,VLT,Desktop,1
7018813,9/30/2020,13-Feb,VPR,Desktop,1
4259585,9/30/2020,TPO-0,TLT,Desktop,1
7000031,9/30/2020,12657,V3D,Desktop,1
1227193,9/30/2020,7550,TLT,Desktop,1
1092075,9/30/2020,9264,YAI,Desktop,1
7000025,9/30/2020,82564,VPR,Desktop,1
7000025,9/30/2020,82564,TM,Desktop,1
1010887,9/30/2020,8561,TLT,Desktop,6
329372,9/30/2020,12657,VPR,Desktop,1
7018823,9/30/2020,12657,VPR,Desktop,1
7014607,9/30/2020,12658,TM,Desktop,3
7014607,10/7/2020,12658,TM,Desktop,-3
7018149,9/30/2020,12657,TM,Desktop,2
869011,9/30/2020,9285,VPR,Desktop,1
7018135,9/30/2020,12657,VPR,Desktop,7
4361222,9/30/2020,L21-0,VPR,Desktop,75
4361222,9/30/2020,S21-0,V3D,Desktop,75
7025908,9/30/2020,12658,TLT,Desktop,1
100317,9/30/2020,12795,V3D,Desktop,1
7021509,9/30/2020,12657,YA,Desktop,19
7025901,9/30/2020,12657,VMA,Desktop,3
7021201,9/30/2020,12658,VPR,Desktop,1
3170763,9/30/2020,19166,VPR,Desktop,1
7030800,9/30/2020,12657,VPR,Desktop,3
1330390,9/30/2020,11,V3D,Desktop,1
7018821,9/30/2020,12658,VPR,Desktop,1
7014607,9/30/2020,12658,TLT,Desktop,9
244001,9/30/2020,#REF!,TLT,Desktop,1
691614,9/30/2020,11,V3D,Desktop,1
7018137,9/30/2020,12658,TWG,Desktop,1
7018196,9/30/2020,12658,VSI,Desktop,3
7018823,9/30/2020,12658,YA,Desktop,1
638530,9/30/2020,Sep-56,V3D,Desktop,1
629672,9/30/2020,82633,TWG,Desktop,1
7000025,9/30/2020,82659,TM,Desktop,1
402567,9/30/2020,20-78,V3D,Desktop,1
402567,9/30/2020,20-78,TLT,Desktop,1
7014607,9/30/2020,12659,TM,Desktop,5
81986,9/30/2020,753,VPR,Desktop,1
7026814,9/30/2020,12658,VPR,Desktop,1
1092075,9/30/2020,9572,YA,Desktop,2
3170763,9/30/2020,21380,VPR,Desktop,1
7020600,9/30/2020,3533,V3D,Desktop,4
1010887,9/30/2020,9938,YA,Desktop,1
7026816,9/30/2020,12659,VPR,Desktop,1
82167,9/30/2020,36,V3D,Desktop,1
329372,9/30/2020,12660,V3D,Desktop,1
7006600,9/30/2020,12660,TLT,Desktop,1
142710,9/30/2020,LPO-0,V3D,Desktop,1
1739,9/30/2020,8754,V3D,Desktop,1
1092075,9/30/2020,9141,YA,Desktop,-1
1092075,9/30/2020,9141,YA,Desktop,1
4542000,9/30/2020,9874,VPR,Desktop,1
7026815,9/30/2020,F-PO-,V3D,Desktop,1
7018196,9/30/2020,12659,VSI,Desktop,3
2463864,9/30/2020,12659,VPR,Desktop,1
7018189,9/30/2020,12659,YA,Desktop,1
638530,9/30/2020,Sep-57,VMA,Desktop,1
4249278,9/30/2020,9664,YAI,Desktop,1
3170749,9/30/2020,21482,TLT,Desktop,1
7018189,9/30/2020,12659,TFS,Desktop,1
7031598,9/30/2020,12659,VPR,Desktop,1
7000031,9/30/2020,82683,VPR,Desktop,1
7000031,9/30/2020,3108,TM,Desktop,1
1739,9/30/2020,8754,VPR,Desktop,1
4568811,9/30/2020,7207,YA,Desktop,5
431457,9/30/2020,977,VPR,Desktop,1
7000031,9/30/2020,12660,V3D,Desktop,1
7026811,9/30/2020,Sep-58,VMA,Desktop,10
7018818,9/30/2020,12660,TLT,Desktop,1
239738,9/30/2020,20-78,TLT,Desktop,1
4846911,9/30/2020,K/20-,YA,Desktop,1
4846911,9/30/2020,K/20-,YA,Desktop,-1
7000031,9/30/2020,12660,VPR,Desktop,1
7021504,10/29/2020,12764,YA,Desktop,1
7021504,9/30/2020,12661,YA,Desktop,1
7020600,9/30/2020,3534,V3D,Desktop,4
7021504,9/30/2020,12661,YAL,Desktop,1
7000031,9/30/2020,12660,TLT,Desktop,2
7000031,10/1/2020,12660,TLT,Desktop,-2
1010887,9/30/2020,10585,TLT,Desktop,1
7029111,9/30/2020,878,VPR,Desktop,1
2752861,9/30/2020,10607,YA,Desktop,1
7006498,9/30/2020,8754,VPR,Desktop,1
4986473,9/30/2020,9200,VPR,Desktop,1
145184,9/30/2020,59591,V3D,Desktop,10
145184,9/30/2020,59591,VPR,Desktop,1
4986473,10/1/2020,144,TLT,Desktop,1
145184,10/2/2020,61646,VPR,Desktop,3
145184,10/2/2020,61646,VPR,Desktop,4
145184,10/2/2020,61646,TM,Desktop,12
1227193,9/30/2020,8493,TLT,Desktop,1
5076846,9/30/2020,7217,V3D,Desktop,1
476309,9/30/2020,24,TLT,Desktop,1
403714,9/30/2020,1345,VPR,Desktop,1
6,9/30/2020,UT085,VMA,Desktop,1
112132,9/30/2020,65356,V3D,Desktop,1
7036109,10/1/2020,1305,V3D,Desktop,1
7014607,9/30/2020,12661,TLT,Desktop,1
1010887,9/30/2020,2665,TLT,Desktop,1
7026817,9/30/2020,213,V3D,Desktop,3
112132,9/30/2020,65268,V3D,Desktop,1
1092075,9/30/2020,10933,YAI,Desktop,1
869011,9/30/2020,2665,YAI,Desktop,1
3214701,9/30/2020,20-78,V3D,Desktop,1
3780711,9/30/2020,2665,TLT,Desktop,1
2871058,9/30/2020,T-STD,V3D,Desktop,1
402567,9/30/2020,20-79,V3D,Desktop,1
162199,9/30/2020,64841,V3D,Desktop,1
1092075,9/30/2020,10691,YA,Desktop,1
2752861,9/30/2020,2666,TLT,Desktop,2
1227193,9/30/2020,8360,TLT,Desktop,1
29579,9/30/2020,20-78,VPR,Desktop,1
112132,9/30/2020,FKP88,V3D,Desktop,1
1092075,9/30/2020,2666,YAI,Desktop,1
1092075,9/30/2020,65844,TLT,Desktop,1
147330,9/30/2020,382,V3D,Desktop,1
345049,9/30/2020,42791,V3D,Desktop,2
153400,9/30/2020,20-78,V3D,Desktop,3
7026197,10/1/2020,1001,YA,Desktop,7
31235,9/30/2020,20-79,VPR,Desktop,1
545,9/30/2020,8757,V3D,Desktop,1
1739,9/30/2020,8757,V3D,Desktop,1
20838,9/30/2020,8757,V3D,Desktop,1
143543,10/1/2020,77746,VPR,Desktop,1
245842,10/1/2020,1012,TLT,Desktop,4
1092075,10/1/2020,2667,YA,Desktop,1
345049,10/1/2020,42854,V3D,Desktop,1
1092075,10/1/2020,2667,YAI,Desktop,1
3190591,10/1/2020,59048,VLT,Desktop,1
91213,10/1/2020,C-200,VPR,Desktop,6
1092075,10/1/2020,2667,TLT,Desktop,1
143543,10/1/2020,YU993,YA,Desktop,2
361410,10/1/2020,44643,TLT,Desktop,1
1010887,10/1/2020,2667,TLT,Desktop,1
1010887,10/1/2020,2667,VSI,Desktop,1
76723,10/1/2020,1519,VPR,Desktop,1
869011,10/1/2020,2668,VPR,Desktop,1
1092075,10/1/2020,2668,YA,Desktop,1
7018821,10/1/2020,82744,VPR,Desktop,1
7013315,10/1/2020,5009,VPR,Desktop,1
69943,10/1/2020,20090,VPR,Desktop,1
3346001,10/1/2020,11R10,TFS,Desktop,1
7018823,10/1/2020,82748,TLT,Desktop,1
3105388,10/1/2020,2668,YA,Desktop,1
869011,10/1/2020,2668,YAL,Desktop,2
329372,10/1/2020,12662,YA,Desktop,1
4986473,10/1/2020,8631,VMA,Desktop,1
3293791,10/1/2020,2668,TLT,Desktop,2
1092075,10/1/2020,2668,TLT,Desktop,1
869011,10/1/2020,2668,TLT,Desktop,1
7033202,10/1/2020,12663,VPR,Desktop,2
3770252,10/1/2020,12662,TM,Desktop,1
1010887,10/1/2020,2668,VPR,Desktop,1
7009798,10/1/2020,12662,TLT,Desktop,1
7032898,10/1/2020,12663,TLT,Desktop,1
869011,10/1/2020,2669,YAI,Desktop,1
7009798,10/1/2020,12662,VPR,Desktop,1
7018136,10/1/2020,12662,VPR,Desktop,1
629672,10/1/2020,82788,TWG,Desktop,1
1227193,10/1/2020,56256,YAI,Desktop,1
7000188,10/1/2020,82803,VPR,Desktop,1
222597,10/1/2020,12664,V3D,Desktop,3
7018189,10/1/2020,12663,VMA,Desktop,5
3770252,10/1/2020,12663,VPR,Desktop,1
7018137,10/1/2020,12664,TWG,Desktop,1
329372,10/1/2020,12663,VPR,Desktop,1
1010887,10/1/2020,2669,YAI,Desktop,1
167193,10/1/2020,12663,TLT,Desktop,2
869011,10/1/2020,2669,YAL,Desktop,1
7018189,10/1/2020,12664,TLT,Desktop,2
691614,10/1/2020,RQ201,YAL,Desktop,3
4249278,10/1/2020,2669,TLT,Desktop,1
7000031,10/1/2020,12662,TLT,Desktop,1
4386014,10/1/2020,747_S,V3D,Desktop,1
3170749,10/1/2020,24195,TLT,Desktop,2
3170763,10/1/2020,24262,TLT,Desktop,1
1010887,10/1/2020,2669,VPR,Desktop,1
3105388,10/1/2020,2669,YA,Desktop,1
918733,10/1/2020,11,VLT,Desktop,1
7028831,10/1/2020,1347,TM,Desktop,2
7026707,10/1/2020,3273,VPR,Desktop,1
1092075,10/1/2020,2669,YA,Desktop,1
7000031,10/1/2020,12664,TM,Desktop,1
7026814,10/1/2020,12664,VPR,Desktop,1
1092075,10/1/2020,2670,YAL,Desktop,1
406108,10/1/2020,todes,YA,Desktop,6
28220,10/1/2020,20-80,TLT,Desktop,2
7015398,10/1/2020,12664,TLT,Desktop,1
1227193,10/1/2020,2669,YAL,Desktop,1
3170763,10/1/2020,26235,VPR,Desktop,1
7000031,10/1/2020,82876,TM,Desktop,1
329372,10/1/2020,12664,TM,Desktop,2
2484230,10/1/2020,12665,TM,Desktop,1
7000031,10/1/2020,12665,V3D,Desktop,1
7025311,10/1/2020,12665,VPR,Desktop,2
1092075,10/1/2020,2669,YAI,Desktop,1
329372,10/1/2020,12664,VPR,Desktop,1
613120,10/1/2020,12664,TM,Desktop,2
7000188,10/1/2020,82877,VPR,Desktop,1
7000031,10/7/2020,12665,VLT,Desktop,-2
7000031,10/1/2020,12665,VLT,Desktop,2
3670798,10/1/2020,2669,YAI,Desktop,1
7036799,10/1/2020,12665,V3D,Desktop,1
1227193,10/4/2020,2670,YAL,Desktop,-1
1227193,10/1/2020,2670,YAL,Desktop,1
854246,10/1/2020,5018,YAL,Desktop,2
670199,10/1/2020,12664,TLT,Desktop,1
402567,10/1/2020,20-79,TLT,Desktop,1
7025908,10/1/2020,12665,V3D,Desktop,1
7025908,10/1/2020,12665,TM,Desktop,1
167193,10/1/2020,12665,VMA,Desktop,1
3770252,10/1/2020,12665,TM,Desktop,1
7026818,10/1/2020,10-Jan,V3D,Desktop,2
7026816,10/1/2020,10-Jan,TLT,Desktop,1
315975,10/1/2020,12666,TLT,Desktop,1
1298132,10/1/2020,82893,VMA,Desktop,1
7014607,10/1/2020,12665,YA,Desktop,1
1016358,10/1/2020,2670,YA,Desktop,1
2752861,10/1/2020,2670,YA,Desktop,2
7026811,10/1/2020,12665,VPR,Desktop,1
1016358,10/16/2020,2667,VPR,Desktop,-1
1016358,10/1/2020,2667,VPR,Desktop,1
329372,10/1/2020,12665,V3D,Desktop,1
380,10/1/2020,#REF!,VSI,Desktop,1
2763751,10/1/2020,26267,TLT,Desktop,2
2763005,10/1/2020,26229,TLT,Desktop,1
153400,10/1/2020,20-80,TLT,Desktop,3
4986473,10/1/2020,-1849,YA,Desktop,21
20838,10/1/2020,8757,TLA,Desktop,1
7014503,10/1/2020,12666,TLT,Desktop,1
7616,10/1/2020,EUW49,TLT,Desktop,1
512274,10/1/2020,UTK13,YA,Desktop,6
3114776,10/1/2020,,V3D,Desktop,3
1739,10/1/2020,8758,V3D,Desktop,1
2751195,10/1/2020,2671,YA,Desktop,1
9029181,10/1/2020,8757,TLT,Desktop,1
545,10/1/2020,8758,TLT,Desktop,3
869011,10/1/2020,2671,YAL,Desktop,1
869011,10/1/2020,2668,YA,Desktop,1
2763005,10/1/2020,2671,TLT,Desktop,1
145184,10/1/2020,-2020,V3D,Desktop,1
1227193,10/1/2020,2672,TLT,Desktop,1
4986473,10/6/2020,8,YA,Desktop,4
6,10/1/2020,UTL55,VSI,Desktop,1
869011,10/1/2020,2671,TLT,Desktop,1
7029111,10/1/2020,899,V3D,Desktop,1
145184,10/1/2020,-2020,VSI,Desktop,1
1227193,10/1/2020,2672,V3D,Desktop,1
3406400,10/1/2020,20-80,TLT,Desktop,2
2763005,10/1/2020,26556,V3D,Desktop,1
2763005,10/1/2020,2621,YA,Desktop,4
2327938,10/1/2020,20-80,VPR,Desktop,2
26435,10/1/2020,673,TLT,Desktop,1
4426562,10/1/2020,TPO-0,V3D,Desktop,1
2763005,10/1/2020,2672,TLT,Desktop,1
1092075,10/1/2020,8761,YAI,Desktop,1
7035202,10/1/2020,LAQ04,TLT,Desktop,1
1010887,10/1/2020,2672,TLT,Desktop,1
545,10/1/2020,8760,VLT,Desktop,1
6,10/1/2020,UTR61,VPR,Desktop,1
2327938,10/1/2020,20-80,YA,Desktop,1
28220,10/1/2020,20-80,TLT,Desktop,1
1668545,10/1/2020,20-80,TLT,Desktop,1
1668545,10/5/2020,20-80,TLT,Desktop,-1
150906,10/1/2020,20-80,VLT,Desktop,1
1010887,10/1/2020,2673,TLT,Desktop,1
2752861,10/2/2020,2673,YA,Desktop,1
1227193,10/2/2020,2673,YA,Desktop,1
361410,10/2/2020,20100,TLT,Desktop,1
1092075,10/2/2020,2673,TLT,Desktop,1
1092075,10/2/2020,2673,TLT,Desktop,-1
1010887,10/2/2020,2673,VLT,Desktop,1
1010887,10/2/2020,2669,VPR,Desktop,1
1092075,10/2/2020,2673,YA,Desktop,1
1092075,10/2/2020,2674,YAI,Desktop,1
7026197,10/2/2020,1002,YA,Desktop,1
1292370,10/2/2020,#REF!,V3D,Desktop,1
69961,10/2/2020,13334,VPR,Desktop,4
69961,10/2/2020,13340,V3D,Desktop,1
1010887,10/2/2020,2674,TLT,Desktop,1
1092075,10/2/2020,2674,YA,Desktop,1
1092075,10/14/2020,2674,YA,Desktop,-1
1010887,10/2/2020,2674,YA,Desktop,5
3718132,10/2/2020,P,,,
3718132,10/2/2020,P,,,
2804063,10/2/2020,SK-PO,VLT,Desktop,1
7013298,10/2/2020,43487,VPR,Desktop,1
1092075,10/2/2020,2674,YA,Desktop,2
849438,10/2/2020,todes,TLT,Desktop,1
7026815,10/2/2020,TOFD3,TLT,Desktop,1
7429,10/2/2020,todes,VPR,Desktop,2
2345326,10/2/2020,todes,V3D,Desktop,1
145184,10/2/2020,61720,V3D,Desktop,1
7616,10/6/2020,EV049,V3D,Desktop,-2
7616,10/2/2020,EV049,V3D,Desktop,2
1298132,10/2/2020,82936,VSI,Desktop,1
7018823,10/2/2020,82935,TLT,Desktop,1
329372,10/2/2020,12667,VPR,Desktop,1
1999891,10/2/2020,11,TM,Desktop,3
4259585,10/2/2020,TPO-0,TLT,Desktop,1
7000031,10/2/2020,12667,VPR,Desktop,1
7000079,10/2/2020,12667,TM,Desktop,15
7000079,10/2/2020,12667,VPR,Desktop,4
380,10/2/2020,6520,V3D,Desktop,1
169621,10/2/2020,82847,TLT,Desktop,1
1298132,10/2/2020,82960,VMA,Desktop,3
172218,10/2/2020,12667,TLT,Desktop,1
3344432,10/2/2020,12656,TLT,Desktop,5
7000031,10/2/2020,82988,VPR,Desktop,1
329372,10/12/2020,12667,VPR,Desktop,-1
3170763,10/2/2020,29230,YA,Desktop,1
3170763,10/23/2020,29230,YA,Desktop,-1
869011,10/2/2020,2675,YAI,Desktop,1
869011,10/2/2020,2674,V3D,Desktop,1
7018823,10/2/2020,82990,VPR,Desktop,2
315975,10/2/2020,12667,VLT,Desktop,1
869011,10/2/2020,2675,VPR,Desktop,1
3770252,10/2/2020,12667,TWG,Desktop,5
7000031,10/2/2020,12665,TLT,Desktop,2
7007399,10/2/2020,82989,V3D,Desktop,1
7018823,10/2/2020,82991,TM,Desktop,1
329372,10/2/2020,12667,TM,Desktop,1
3670798,10/2/2020,2675,YAL,Desktop,1
230406,10/2/2020,11,VPR,Desktop,1
1010887,10/2/2020,2675,VLT,Desktop,1
329372,10/2/2020,12668,TLT,Desktop,1
7026818,10/2/2020,10-Feb,V3D,Desktop,2
315975,10/2/2020,12668,TLT,Desktop,1
329372,10/2/2020,6-Sep,VPR,Desktop,1
3770252,10/2/2020,6-Sep,TWG,Desktop,1
691614,10/2/2020,11,YA,Desktop,2
7018823,10/2/2020,83050,TWG,Desktop,2
613120,10/2/2020,12668,V3D,Desktop,1
329372,10/2/2020,12669,V3D,Desktop,17
